Date,Open,High,Low,Close,Adj Close,Volume,Daily Change,
7/06/2000,2.711774,2.711774,2.711774,2.711774,1.354937,5297,0.00%,
8/06/2000,2.711774,2.711774,2.711774,2.711774,1.354937,2652,0.00%,
9/06/2000,2.726593,2.726593,2.726593,2.726593,1.362341,9589,0.55%,
12/06/2000,2.726593,2.726593,2.726593,2.726593,1.362341,0,0.00%,
13/06/2000,2.726593,2.726593,2.726593,2.726593,1.362341,5695,0.00%,
14/06/2000,2.726593,2.756229,2.726593,2.756229,1.377149,7686,1.09%,
15/06/2000,2.726593,2.756229,2.726593,2.756229,1.377149,3974,0.00%,
16/06/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
19/06/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
20/06/2000,2.711774,2.756229,2.711774,2.756229,1.377149,2652,0.00%,
21/06/2000,2.711774,2.756229,2.711774,2.756229,1.377149,2652,0.00%,
22/06/2000,2.711774,2.756229,2.711774,2.756229,1.377149,2652,0.00%,
23/06/2000,2.711774,2.756229,2.711774,2.756229,1.377149,5142,0.00%,
26/06/2000,2.711774,2.711774,2.711774,2.711774,1.354937,6464,-1.61%,
27/06/2000,2.726593,2.726593,2.726593,2.726593,1.362341,7632,0.55%,
28/06/2000,2.756229,2.756229,2.756229,2.756229,1.377149,6620,1.09%,
29/06/2000,2.711774,2.756229,2.711774,2.756229,1.377149,2652,0.00%,
30/06/2000,2.756229,2.756229,2.756229,2.756229,1.377149,7949,0.00%,
3/07/2000,2.756229,2.756229,2.756229,2.756229,1.377149,2652,0.00%,
4/07/2000,2.756229,2.756229,2.756229,2.756229,1.377149,2780,0.00%,
5/07/2000,2.756229,2.756229,2.756229,2.756229,1.377149,2652,0.00%,
6/07/2000,2.756229,2.756229,2.756229,2.756229,1.377149,2652,0.00%,
7/07/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
10/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,1855,-2.15%,
11/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,161,0.00%,
12/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,0,0.00%,
13/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,263,0.00%,
14/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,2652,0.00%,
17/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,1984,0.00%,
18/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,13510,0.00%,
19/07/2000,2.696956,2.696956,2.696956,2.696956,1.347533,6039,0.00%,
20/07/2000,2.696956,2.696956,2.682137,2.682137,1.340129,7180,-0.55%,
21/07/2000,2.682137,2.682137,2.682137,2.682137,1.340129,5297,0.00%,
24/07/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
25/07/2000,2.682137,2.682137,2.682137,2.682137,1.340129,742,0.00%,
26/07/2000,2.682137,2.682137,2.682137,2.682137,1.340129,796,0.00%,
27/07/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
28/07/2000,2.593227,2.593227,2.593227,2.593227,1.295705,21722,-3.31%,
31/07/2000,2.593227,2.593227,2.593227,2.593227,1.295705,6620,0.00%,
1/08/2000,2.593227,2.593227,2.593227,2.593227,1.295705,2253,0.00%,
2/08/2000,2.578408,2.593227,2.578408,2.593227,1.295705,2118,0.00%,
3/08/2000,2.593227,2.593227,2.578408,2.593227,1.295705,3441,0.00%,
4/08/2000,2.548771,2.593227,2.548771,2.593227,1.295705,18780,0.00%,
7/08/2000,2.593227,2.593227,2.593227,2.593227,1.295705,0,0.00%,
8/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,5297,0.57%,
9/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
10/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,533,0.00%,
11/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
14/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
15/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
16/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
17/08/2000,2.608045,2.608045,2.608045,2.608045,1.303109,0,0.00%,
18/08/2000,2.622863,2.622863,2.622863,2.622863,1.310512,13247,0.57%,
21/08/2000,2.637682,2.682137,2.637682,2.682137,1.340129,6620,2.26%,
22/08/2000,2.682137,2.682137,2.682137,2.682137,1.340129,2915,0.00%,
23/08/2000,2.696956,2.696956,2.682137,2.682137,1.340129,1059,0.00%,
24/08/2000,2.696956,2.696956,2.682137,2.682137,1.340129,2118,0.00%,
25/08/2000,2.696956,2.696956,2.682137,2.682137,1.340129,1059,0.00%,
28/08/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
29/08/2000,2.696956,2.696956,2.682137,2.682137,1.340129,1322,0.00%,
30/08/2000,2.696956,2.696956,2.696956,2.696956,1.347533,5297,0.55%,
31/08/2000,2.711774,2.711774,2.711774,2.711774,1.354937,5297,0.55%,
1/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,2652,0.00%,
4/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,263,0.00%,
5/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,4663,0.00%,
6/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,5297,0.00%,
7/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
8/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
11/09/2000,2.726593,2.726593,2.711774,2.711774,1.354937,607,0.00%,
12/09/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
13/09/2000,2.726593,2.726593,2.726593,2.726593,1.362341,9272,0.55%,
14/09/2000,2.726593,2.726593,2.726593,2.726593,1.362341,0,0.00%,
15/09/2000,2.726593,2.726593,2.726593,2.726593,1.362341,0,0.00%,
18/09/2000,2.726593,2.726593,2.711774,2.726593,1.362341,661,0.00%,
19/09/2000,2.726593,2.726593,2.726593,2.726593,1.362341,1376,0.00%,
20/09/2000,2.682137,2.682137,2.682137,2.682137,1.340129,20663,-1.63%,
21/09/2000,2.711774,2.711774,2.682137,2.682137,1.340129,1221,0.00%,
22/09/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
25/09/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
26/09/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
27/09/2000,2.726593,2.726593,2.726593,2.726593,1.362341,7949,1.66%,
28/09/2000,2.756229,2.756229,2.756229,2.756229,1.377149,5297,1.09%,
29/09/2000,2.756229,2.756229,2.756229,2.756229,1.377149,6518,0.00%,
2/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
3/10/2000,2.741411,2.741411,2.741411,2.741411,1.369745,7045,-0.54%,
4/10/2000,2.741411,2.741411,2.741411,2.741411,1.369745,3974,0.00%,
5/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,7949,0.54%,
6/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
9/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
10/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,5486,0.00%,
11/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
12/10/2000,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
13/10/2000,2.667319,2.667319,2.667319,2.667319,1.332725,47184,-3.23%,
16/10/2000,2.711774,2.711774,2.667319,2.667319,1.332725,3043,0.00%,
17/10/2000,2.682137,2.682137,2.667319,2.667319,1.332725,398,0.00%,
18/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,7180,-0.56%,
19/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,0,0.00%,
20/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,0,0.00%,
23/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,7578,0.00%,
24/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,0,0.00%,
25/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,0,0.00%,
26/10/2000,2.6525,2.6525,2.6525,2.6525,1.32532,0,0.00%,
27/10/2000,2.682137,2.682137,2.682137,2.682137,1.340129,13247,1.12%,
30/10/2000,2.711774,2.711774,2.682137,2.682137,1.340129,1720,0.00%,
31/10/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
1/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
2/11/2000,2.711774,2.711774,2.711774,2.711774,1.354937,2463,1.10%,
3/11/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
6/11/2000,2.682137,2.711774,2.682137,2.711774,1.354937,2652,0.00%,
7/11/2000,2.682137,2.711774,2.682137,2.711774,1.354937,3178,0.00%,
8/11/2000,2.682137,2.711774,2.637682,2.711774,1.354937,3178,0.00%,
9/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,5297,-1.09%,
10/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,7018,0.00%,
13/11/2000,2.637682,2.682137,2.637682,2.682137,1.340129,2038,0.00%,
14/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,3974,0.00%,
15/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,6890,0.00%,
16/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,2652,0.00%,
17/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,2652,0.00%,
20/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,0,0.00%,
21/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,2652,0.00%,
22/11/2000,2.682137,2.682137,2.682137,2.682137,1.340129,3394,0.00%,
23/11/2000,2.682137,2.682137,2.667319,2.667319,1.332725,7416,-0.55%,
24/11/2000,2.667319,2.667319,2.667319,2.667319,1.332725,3947,0.00%,
27/11/2000,2.667319,2.682137,2.667319,2.667319,1.332725,7099,0.00%,
28/11/2000,2.667319,2.667319,2.667319,2.667319,1.332725,6755,0.00%,
29/11/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
30/11/2000,2.682137,2.682137,2.667319,2.667319,1.332725,2652,0.00%,
1/12/2000,2.682137,2.682137,2.667319,2.667319,1.332725,1538,0.00%,
4/12/2000,2.682137,2.682137,2.667319,2.667319,1.332725,4474,0.00%,
5/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,1984,0.00%,
6/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
7/12/2000,2.682137,2.682137,2.667319,2.667319,1.332725,1295,0.00%,
8/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
11/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,4845,0.00%,
12/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
13/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,107,0.00%,
14/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,80,0.00%,
15/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
18/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
19/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,6383,0.00%,
20/12/2000,2.667319,2.667319,2.667319,2.667319,1.332725,0,0.00%,
21/12/2000,2.682137,2.682137,2.667319,2.667319,1.332725,1457,0.00%,
22/12/2000,2.711774,2.711774,2.711774,2.711774,1.354937,9009,1.67%,
25/12/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
26/12/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
27/12/2000,2.711774,2.711774,2.711774,2.711774,1.354937,1403,0.00%,
28/12/2000,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
29/12/2000,2.711774,2.756229,2.711774,2.711774,1.354937,3974,0.00%,
1/01/2001,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
2/01/2001,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
3/01/2001,2.756229,2.756229,2.711774,2.711774,1.354937,2652,0.00%,
4/01/2001,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
5/01/2001,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
8/01/2001,2.711774,2.711774,2.711774,2.711774,1.354937,0,0.00%,
9/01/2001,2.756229,2.756229,2.711774,2.711774,1.354937,1322,0.00%,
10/01/2001,2.756229,2.756229,2.711774,2.711774,1.354937,533,0.00%,
11/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,6255,1.64%,
12/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,2598,0.00%,
15/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,2652,0.00%,
16/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,1322,0.00%,
17/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,0,0.00%,
18/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,2652,0.00%,
19/01/2001,2.756229,2.785866,2.756229,2.756229,1.377149,2888,0.00%,
22/01/2001,2.741411,2.741411,2.741411,2.741411,1.369745,31791,-0.54%,
23/01/2001,2.741411,2.741411,2.741411,2.741411,1.369745,4372,0.00%,
24/01/2001,2.741411,2.741411,2.741411,2.741411,1.369745,0,0.00%,
25/01/2001,2.785866,2.785866,2.785866,2.785866,1.391957,2382,1.62%,
26/01/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
29/01/2001,2.756229,2.756229,2.756229,2.756229,1.377149,21459,-1.06%,
30/01/2001,2.756229,2.800685,2.756229,2.800685,1.399361,22229,1.61%,
31/01/2001,2.874777,2.904414,2.874777,2.904414,1.451189,135304,3.70%,
1/02/2001,2.919232,2.948869,2.919232,2.948869,1.473401,47029,1.53%,
2/02/2001,2.978506,2.978506,2.978506,2.978506,1.488209,58946,1.01%,
5/02/2001,2.978506,2.978506,2.948869,2.978506,1.488209,10675,0.00%,
6/02/2001,2.948869,2.948869,2.948869,2.948869,1.473401,8637,-1.00%,
7/02/2001,2.771048,2.904414,2.771048,2.904414,1.451189,12585,-1.51%,
8/02/2001,2.904414,2.904414,2.904414,2.904414,1.451189,11283,0.00%,
9/02/2001,2.904414,2.904414,2.904414,2.904414,1.451189,5695,0.00%,
12/02/2001,2.904414,2.904414,2.904414,2.904414,1.451189,580,0.00%,
13/02/2001,2.904414,2.904414,2.904414,2.904414,1.451189,3839,0.00%,
14/02/2001,2.904414,2.904414,2.904414,2.904414,1.451189,0,0.00%,
15/02/2001,2.874777,2.874777,2.874777,2.874777,1.436381,6572,-1.02%,
16/02/2001,2.874777,2.874777,2.874777,2.874777,1.436381,18861,0.00%,
19/02/2001,2.874777,2.874777,2.874777,2.874777,1.436381,5830,0.00%,
20/02/2001,2.830322,2.874777,2.830322,2.874777,1.436381,1592,0.00%,
21/02/2001,2.859958,2.859958,2.84514,2.84514,1.421573,18544,-1.03%,
22/02/2001,2.830322,2.830322,2.830322,2.830322,1.414169,8745,-0.52%,
23/02/2001,2.830322,2.830322,2.830322,2.830322,1.414169,4001,0.00%,
26/02/2001,2.830322,2.830322,2.830322,2.830322,1.414169,7389,0.00%,
27/02/2001,2.830322,2.830322,2.830322,2.830322,1.414169,2253,0.00%,
28/02/2001,2.815503,2.830322,2.815503,2.830322,1.414169,3974,0.00%,
1/03/2001,2.874777,2.874777,2.830322,2.830322,1.414169,2915,0.00%,
2/03/2001,2.830322,2.830322,2.830322,2.830322,1.414169,533,0.00%,
5/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,16189,-1.57%,
6/03/2001,2.904414,2.904414,2.771048,2.785866,1.391957,607,0.00%,
7/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,2652,0.00%,
8/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,4501,0.00%,
9/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,951,0.00%,
12/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
13/03/2001,2.756229,2.785866,2.756229,2.785866,1.391957,263,0.00%,
14/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
15/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
16/03/2001,2.771048,2.785866,2.771048,2.785866,1.391957,580,0.00%,
19/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
20/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,6620,0.00%,
21/03/2001,2.756229,2.785866,2.756229,2.785866,1.391957,3178,0.00%,
22/03/2001,2.711774,2.785866,2.711774,2.785866,1.391957,19205,0.00%,
23/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,3974,0.00%,
26/03/2001,2.771048,2.785866,2.771048,2.785866,1.391957,2652,0.00%,
27/03/2001,2.756229,2.756229,2.756229,2.756229,1.377149,9063,-1.06%,
28/03/2001,2.711774,2.756229,2.711774,2.756229,1.377149,2253,0.00%,
29/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,21459,1.08%,
30/03/2001,2.785866,2.785866,2.785866,2.785866,1.391957,0,0.00%,
2/04/2001,2.741411,2.741411,2.741411,2.741411,1.391995,18173,0.00%,
3/04/2001,2.741411,2.741411,2.741411,2.741411,1.391995,21911,0.00%,
4/04/2001,2.711774,2.741411,2.711774,2.741411,1.391995,1538,0.00%,
5/04/2001,2.741411,2.741411,2.741411,2.741411,1.391995,0,0.00%,
6/04/2001,2.741411,2.741411,2.741411,2.741411,1.391995,0,0.00%,
9/04/2001,2.741411,2.741411,2.741411,2.741411,1.391995,0,0.00%,
10/04/2001,2.785866,2.785866,2.741411,2.741411,1.391995,661,0.00%,
11/04/2001,2.756229,2.756229,2.756229,2.756229,1.399519,13247,0.54%,
12/04/2001,2.785866,2.785866,2.785866,2.785866,1.414567,5432,1.08%,
13/04/2001,2.785866,2.785866,2.785866,2.785866,1.414567,0,0.00%,
16/04/2001,2.785866,2.785866,2.785866,2.785866,1.414567,0,0.00%,
17/04/2001,2.785866,2.785866,2.785866,2.785866,1.414567,2969,0.00%,
18/04/2001,3.452696,3.660154,3.437878,3.630517,1.843452,76235648,30.32%,
19/04/2001,3.645336,3.674973,3.556425,3.556425,1.805831,16369361,-2.04%,
20/04/2001,3.541607,3.541607,3.393422,3.408241,1.730588,19246559,-4.17%,
23/04/2001,3.363785,3.363785,3.260056,3.260056,1.655345,17736218,-4.35%,
24/04/2001,3.245238,3.289693,3.245238,3.245238,1.64782,10146007,-0.45%,
25/04/2001,3.215601,3.245238,3.215601,3.215601,1.632772,4632073,-0.91%,
26/04/2001,3.230419,3.304512,3.215601,3.304512,1.677919,6053450,2.77%,
27/04/2001,3.260056,3.304512,3.245238,3.304512,1.677919,3252157,0.00%,
30/04/2001,3.304512,3.363785,3.274875,3.31933,1.685443,4867597,0.45%,
1/05/2001,3.31933,3.31933,3.31933,3.31933,1.685443,0,0.00%,
2/05/2001,3.289693,3.363785,3.289693,3.334149,1.692967,2299634,0.45%,
3/05/2001,3.31933,3.348967,3.289693,3.31933,1.685443,3095609,-0.44%,
4/05/2001,3.304512,3.334149,3.304512,3.334149,1.692967,1739137,0.45%,
7/05/2001,3.334149,3.334149,3.334149,3.334149,1.692967,0,0.00%,
8/05/2001,3.348967,3.348967,3.31933,3.334149,1.692967,1109307,0.00%,
9/05/2001,3.334149,3.334149,3.31933,3.31933,1.685443,1752120,-0.44%,
10/05/2001,3.334149,3.334149,3.304512,3.334149,1.692967,3513385,0.45%,
11/05/2001,3.334149,3.334149,3.304512,3.304512,1.677919,1511906,-0.89%,
14/05/2001,3.31933,3.31933,3.289693,3.304512,1.677919,1094582,0.00%,
15/05/2001,3.304512,3.31933,3.289693,3.304512,1.677919,1035473,0.00%,
16/05/2001,3.304512,3.31933,3.289693,3.289693,1.670393,1221032,-0.45%,
17/05/2001,3.304512,3.304512,3.289693,3.289693,1.670393,985582,0.00%,
18/05/2001,3.289693,3.289693,3.274875,3.274875,1.662869,1487369,-0.45%,
21/05/2001,3.274875,3.289693,3.274875,3.289693,1.670393,826942,0.45%,
22/05/2001,3.289693,3.31933,3.289693,3.31933,1.685443,1248822,0.90%,
23/05/2001,3.31933,3.31933,3.289693,3.31933,1.685443,1367093,0.00%,
24/05/2001,3.31933,3.31933,3.304512,3.31933,1.685443,2880903,0.00%,
25/05/2001,3.31933,3.378604,3.31933,3.334149,1.692967,7821707,0.45%,
28/05/2001,3.378604,3.437878,3.363785,3.437878,1.745637,18007401,3.11%,
29/05/2001,3.437878,3.437878,3.408241,3.423059,1.738112,4130286,-0.43%,
30/05/2001,3.437878,3.437878,3.363785,3.423059,1.738112,5419753,0.00%,
31/05/2001,3.363785,3.408241,3.363785,3.393422,1.723064,6525565,-0.87%,
1/06/2001,2.785866,2.859958,2.771048,2.785866,1.414567,9733399,-17.90%,
4/06/2001,2.815503,2.830322,2.815503,2.815503,1.429616,1924089,1.06%,
5/06/2001,2.830322,2.904414,2.830322,2.889595,1.467237,4833079,2.63%,
6/06/2001,2.889595,2.889595,2.874777,2.874777,1.459714,2940329,-0.51%,
7/06/2001,2.889595,2.904414,2.874777,2.904414,1.474762,2816261,1.03%,
8/06/2001,2.889595,2.904414,2.874777,2.889595,1.467237,2166456,-0.51%,
11/06/2001,2.889595,2.919232,2.874777,2.919232,1.482286,7114729,1.03%,
12/06/2001,2.904414,2.948869,2.874777,2.889595,1.467237,3127137,-1.02%,
13/06/2001,2.874777,2.874777,2.815503,2.830322,1.437141,3912294,-2.05%,
14/06/2001,2.830322,2.874777,2.830322,2.874777,1.459714,1468454,1.57%,
15/06/2001,2.84514,2.859958,2.84514,2.84514,1.444665,776633,-1.03%,
18/06/2001,2.874777,2.874777,2.815503,2.859958,1.452188,2251390,0.52%,
19/06/2001,2.859958,2.859958,2.815503,2.830322,1.437141,1842940,-1.04%,
20/06/2001,2.830322,2.84514,2.815503,2.815503,1.429616,2358716,-0.52%,
21/06/2001,2.830322,2.830322,2.815503,2.815503,1.429616,797405,0.00%,
22/06/2001,2.830322,2.830322,2.800685,2.830322,1.437141,1366135,0.53%,
25/06/2001,2.815503,2.830322,2.800685,2.800685,1.422092,1112094,-1.05%,
26/06/2001,2.785866,2.800685,2.771048,2.771048,1.407044,2090442,-1.06%,
27/06/2001,2.785866,2.785866,2.711774,2.711774,1.376946,4624366,-2.14%,
28/06/2001,2.726593,2.741411,2.711774,2.711774,1.376946,1836846,0.00%,
29/06/2001,2.741411,2.741411,2.682137,2.696956,1.369422,1088589,-0.55%,
2/07/2001,2.696956,2.726593,2.696956,2.696956,1.369422,11943989,0.00%,
3/07/2001,2.711774,2.741411,2.682137,2.741411,1.391995,3657746,1.65%,
4/07/2001,2.741411,2.771048,2.696956,2.771048,1.407044,2289964,1.08%,
5/07/2001,2.6525,2.785866,2.6525,2.771048,1.407044,2861090,0.00%,
6/07/2001,2.771048,2.785866,2.726593,2.741411,1.391995,1730344,-1.07%,
9/07/2001,2.726593,2.741411,2.682137,2.696956,1.369422,1141793,-1.62%,
10/07/2001,2.711774,2.726593,2.682137,2.726593,1.384471,1077097,1.10%,
11/07/2001,2.682137,2.726593,2.667319,2.667319,1.354374,3575882,-2.17%,
12/07/2001,2.682137,2.711774,2.682137,2.696956,1.369422,588260,1.11%,
13/07/2001,2.696956,2.696956,2.696956,2.696956,1.369422,0,0.00%,
16/07/2001,2.711774,2.726593,2.682137,2.726593,1.384471,1601430,1.10%,
17/07/2001,2.726593,2.726593,2.696956,2.711774,1.376946,1103510,-0.54%,
18/07/2001,2.711774,2.711774,2.682137,2.696956,1.369422,792208,-0.55%,
19/07/2001,2.667319,2.696956,2.667319,2.696956,1.369422,909231,0.00%,
20/07/2001,2.696956,2.711774,2.682137,2.682137,1.361897,1105629,-0.55%,
23/07/2001,2.682137,2.682137,2.6525,2.682137,1.361897,1210835,0.00%,
24/07/2001,2.682137,2.682137,2.637682,2.6525,1.346848,1951669,-1.11%,
25/07/2001,2.637682,2.6525,2.608045,2.637682,1.339325,2641060,-0.56%,
26/07/2001,2.637682,2.6525,2.593227,2.637682,1.339325,2343910,0.00%,
27/07/2001,2.593227,2.6525,2.56359,2.637682,1.339325,4215463,0.00%,
30/07/2001,2.637682,2.6525,2.622863,2.6525,1.346848,2043474,0.56%,
31/07/2001,2.637682,2.667319,2.637682,2.6525,1.346848,897179,0.00%,
1/08/2001,2.682137,2.711774,2.637682,2.711774,1.376946,1488429,2.23%,
2/08/2001,2.711774,2.711774,2.667319,2.696956,1.369422,972841,-0.55%,
3/08/2001,2.682137,2.711774,2.682137,2.711774,1.376946,3732538,0.55%,
6/08/2001,2.682137,2.711774,2.6525,2.667319,1.354374,996157,-1.64%,
7/08/2001,2.696956,2.696956,2.6525,2.667319,1.354374,700809,0.00%,
8/08/2001,2.667319,2.696956,2.6525,2.682137,1.361897,238412,0.56%,
9/08/2001,2.667319,2.682137,2.637682,2.682137,1.361897,2101334,0.00%,
10/08/2001,2.682137,2.682137,2.637682,2.637682,1.339325,2563245,-1.66%,
13/08/2001,2.6525,2.682137,2.637682,2.667319,1.354374,427602,1.12%,
14/08/2001,2.6525,2.682137,2.622863,2.682137,1.361897,1401004,0.56%,
15/08/2001,2.682137,2.682137,2.682137,2.682137,1.361897,0,0.00%,
16/08/2001,2.637682,2.667319,2.637682,2.637682,1.339325,409881,-1.66%,
17/08/2001,2.6525,2.6525,2.637682,2.637682,1.339325,377212,0.00%,
20/08/2001,2.637682,2.6525,2.622863,2.622863,1.3318,3357870,-0.56%,
21/08/2001,2.637682,2.6525,2.622863,2.622863,1.3318,1042336,0.00%,
22/08/2001,2.622863,2.667319,2.622863,2.622863,1.3318,765660,0.00%,
23/08/2001,2.622863,2.667319,2.622863,2.6525,1.346848,3415487,1.13%,
24/08/2001,2.637682,2.6525,2.637682,2.6525,1.346848,185404,0.00%,
27/08/2001,2.637682,2.6525,2.637682,2.637682,1.339325,613458,-0.56%,
28/08/2001,2.637682,2.667319,2.637682,2.667319,1.354374,1183093,1.12%,
29/08/2001,2.6525,2.6525,2.637682,2.6525,1.346848,1033408,-0.56%,
30/08/2001,2.6525,2.6525,2.6525,2.6525,1.346848,395783,0.00%,
31/08/2001,2.6525,2.6525,2.637682,2.6525,1.346848,1490366,0.00%,
3/09/2001,2.6525,2.6525,2.637682,2.637682,1.339325,393691,-0.56%,
4/09/2001,2.637682,2.6525,2.622863,2.637682,1.339325,957475,0.00%,
5/09/2001,2.637682,2.637682,2.608045,2.622863,1.3318,777983,-0.56%,
6/09/2001,2.622863,2.637682,2.608045,2.622863,1.3318,1997322,0.00%,
7/09/2001,2.608045,2.622863,2.593227,2.593227,1.316752,1569368,-1.13%,
10/09/2001,2.578408,2.578408,2.519134,2.548771,1.294179,2270232,-1.71%,
11/09/2001,2.548771,2.56359,2.296858,2.296858,1.166266,2470995,-9.88%,
12/09/2001,1.956034,2.400587,1.956034,2.311676,1.17379,7102326,0.65%,
13/09/2001,2.356132,2.385768,2.326495,2.356132,1.196363,1255213,1.92%,
14/09/2001,2.341313,2.385768,2.296858,2.296858,1.166266,4984890,-2.52%,
17/09/2001,2.296858,2.385768,2.119036,2.267221,1.151217,11043422,-1.29%,
18/09/2001,2.207947,2.267221,2.193129,2.222766,1.128644,2642646,-1.96%,
19/09/2001,2.222766,2.237584,2.133855,2.133855,1.083498,4607219,-4.00%,
20/09/2001,2.119036,2.222766,2.074581,2.074581,1.053401,5448920,-2.78%,
21/09/2001,2.044944,2.074581,1.985671,2.044944,1.038353,7995396,-1.43%,
24/09/2001,2.044944,2.133855,2.030126,2.119036,1.075974,3602538,3.62%,
